0 0
272 1,34700855035477
273 1,35606995574389
274 1,3651397461131
275 1,3742173043721
276 1,38330200389998
277 1,39239320845787
278 1,40149027210141
279 1,41059253909301
280 1,419699343814
281 1,42881001067659
282 1,4379238540357
283 1,44704017810064
284 1,45615827684661
285 1,46527743392615
286 1,47439692258036
287 1,4835160055501
288 1,49263393498701
289 1,50174995236441
290 1,51086328838821
291 1,51997316290756
292 1,52907878482556
293 1,53817935200981
294 1,54727405120289
295 1,55636205793282
296 1,56544253642339
297 1,57451463950453
298 1,58357750852254
299 1,59263027325032
300 1,60167205179761
301 1,61070195052115
302 1,61971906393482
303 1,62872247461984
304 1,6377112531349
305 1,64668445792632
306 1,65564113523823
307 1,66458031902276
308 1,67350103085031
309 1,68240227981974
310 1,69128306246877
311 1,70014236268428
312 1,70897915161277
313 1,71779238757086
314 1,72658101595585
315 1,7353439691564
316 1,74408016646331
317 1,75278851398033
318 1,76146790453519
319 1,77011721759067
320 1,77873531915584
321 1,78732106169741
322 1,79587328405126
323 1,80439081133408
324 1,81287245485523
325 1,82131701202874
326 1,82972326628548
327 1,83808998698554
328 1,84641592933084
329 1,85469983427788
330 1,86294042845077
331 1,87113642405446
332 1,87928651878819
333 1,88738939575925
334 1,89544372339694
335 1,90344815536677
336 1,91140133048504
337 1,9193018726336
338 1,92714839067495
339 1,93493947836764
340 1,94267371428199
341 1,9503496617161
342 1,95796586861225
343 1,96552086747359
344 1,97301317528121
345 1,98044129341157
346 1,98780370755428
347 1,9950988876303
348 2,00232528771054
349 2,00948134593477
350 2,01656548443109
351 2,02357610923567
352 2,03051161021306
353 2,03737036097687
354 2,04415071881087
355 2,05085102459068
356 2,05746960270578
357 2,06400476098214
358 2,07045479060526
359 2,07681796604375
360 2,08309254497343
361 2,08927676820194
362 2,0953688595939
363 2,10136702599664
364 2,10726945716642
365 2,11307432569531
366 2,11877978693858
367 2,12438397894275
368 2,12988502237414
369 2,13528102044814
370 2,14057005885908
371 2,14575020571063
372 2,15081951144703
373 2,15577600878481
374 2,16061771264528
375 2,16534262008765
376 2,16994871024284
377 2,17443394424802
378 2,17879626518186
379 2,18303359800044
380 2,187143849474
381 2,19112490812432
382 2,19497464416293
383 2,1986909094301
384 2,20227153733451
385 2,20571434279383
386 2,209017122176
387 2,21217765324138
388 2,21519369508572
389 2,21806298808392
390 2,22078325383466
391 2,2233521951059
392 2,22576749578123
393 2,22802682080708
394 2,23012781614085
395 2,23206810869992
396 2,23384530631156
397 2,23545699766379
398 2,23690075225716
399 2,23817412035744
400 2,23927463294931
401 2,24019980169102
402 2,24094711886996
403 2,24151405735926
404 2,24189807057543
405 2,24209659243692
406 2,24210703732377
407 2,24192680003822
408 2,24155325576648
409 2,24098376004139
410 2,24021564870628
411 2,23924623787984
412 2,23807282392207
413 2,23669268340135
414 2,2351030730626
415 2,23330122979655
416 2,23128437061015
417 2,22904969259811
418 2,22659437291559
419 2,22391556875204
420 2,22101041730621
421 2,21787603576234
422 2,21450952126753
423 2,21090795091035
424 2,20706838170058
425 2,20298785055024
426 2,19866337425583
427 2,19409194948176
428 2,18927055274514
429 2,18419614040168
430 2,178865648633
431 2,17327599343514
432 2,16742407060834
433 2,1613067557482
434 2,15492090423807
435 2,14826335124282
436 2,14133091170384
437 2,13412038033551
438 2,1266285316229
439 2,11885211982087
440 2,11078787895455
441 2,10243252282116
442 2,09378274499323
443 2,08483521882322
444 2,07558659744948
445 2,06603351380373
446 2,05617258061983
447 2,04600039044405
448 2,0355135156468
449 2,0247085084357
450 2,01358190087021
451 2,00213020487764
452 1,99034991227067
453 1,97823749476634
454 1,9657894040065
455 1,95300207157977
456 1,93987190904499
457 1,92639530795619
458 1,91256863988907
459 1,89838825646895
460 1,88385048940037
461 1,86895165049805
462 1,85368803171959
463 1,83805590519954
464 1,82205152328513
465 1,80567111857358
466 1,78891090395086
467 1,77176707263216
468 1,75423579820389
469 1,73631323466721
470 1,71799551648327
471 1,69927875861994
472 1,68015905660024
473 1,6606324865523
474 1,640695105261
475 1,62034295022119
476 1,59957203969258
477 1,57837837275622
478 1,55675792937265
479 1,53470667044167
480 1,51222053786381
481 1,48929545460334
482 1,4659273247531
483 1,44211203360084
484 1,4178454476973
485 1,39312341492598
486 1,36794176457451
487 1,34229630740776
488 1,31618283574263
489 1,28959712352446
490 1,26253492640522
491 1,2349919818233
492 1,20696400908506
493 1,17844670944807
494 1,14943576620598
495 1,11992684477521
496 1,08991559278321
497 1,05939764015854
498 1,02836859922259
499 0,996824064783045
